Rank,Anglex,Angley,Anglez,Transi,Transj,Transk,total,rPSC,rPSC_gain,rPSC_penalty,ELEC ,RecACE,LCARMSD,NearNat
1744, 2.094395,2.456751,-1.503343,11,119,91,2582.220703,2443.000000,3118.000000,-675.000000,0.243851,138.976837,11.401052,0
1745, 2.617994,2.579248,-2.364801,18,14,110,2581.732910,1923.000000,3363.000000,-1440.000000,245.705658,413.027435,32.859219,0
1746, -1.570796,2.637879,2.121598,113,19,116,2581.514648,2561.000000,4496.000000,-1935.000000,-71.830322,92.344955,52.564320,0
1747, -0.785398,1.391910,3.030322,105,118,98,2581.388428,2355.000000,3570.000000,-1215.000000,52.674988,173.713364,42.069565,0
1748, -1.832596,2.089241,-0.114193,117,10,92,2581.321045,2556.000000,4806.000000,-2250.000000,1.661926,23.659134,32.716393,0
1749, 2.356194,1.904882,-1.478089,20,13,107,2580.697754,2562.000000,3732.000000,-1170.000000,46.045105,-27.347397,29.551579,0
1750, 1.308997,0.850607,-1.335383,6,3,90,2580.590332,2225.000000,3575.000000,-1350.000000,37.481216,318.109161,19.090048,0
1751, -3.141593,2.180315,-1.357379,119,20,103,2580.353760,2716.000000,6361.000000,-3645.000000,50.737854,-186.383972,41.824974,0
1752, 2.094395,0.419640,2.974122,20,8,113,2580.103760,2419.000000,3184.000000,-765.000000,-23.849899,184.953583,31.037170,0
1753, 2.094395,0.370812,-2.547742,116,108,103,2580.096191,2086.000000,3031.000000,-945.000000,260.842712,233.253403,32.080666,0
1754, 2.617994,0.419640,2.974122,17,110,104,2579.951172,2349.000000,3249.000000,-900.000000,44.890228,186.061005,16.391636,0
1755, 0.785398,0.864993,2.278281,13,10,101,2579.707520,2667.000000,4737.000000,-2070.000000,26.602783,-113.895264,23.570196,0
1756, -0.261799,0.297065,2.160177,1,3,95,2579.786865,2231.000000,3266.000000,-1035.000000,-8.869797,357.656708,24.682819,0
1757, 0.000000,1.658653,-2.409879,15,116,101,2579.274170,2685.000000,3990.000000,-1305.000000,-3.922577,-101.803238,13.004174,0
1758, -1.570796,0.850607,-1.335383,116,108,98,2579.198730,2339.000000,4814.000000,-2475.000000,230.620728,9.578217,29.913395,0
1759, 1.570796,2.174483,2.653697,5,110,96,2578.850342,2523.000000,3423.000000,-900.000000,-51.925842,107.776138,18.644115,0
1760, 2.356194,1.870545,-2.976234,7,112,95,2578.846436,2470.000000,3190.000000,-720.000000,-85.089218,193.935562,15.527444,0
1761, -1.832596,2.174483,2.653697,7,21,113,2578.216064,2327.000000,4532.000000,-2205.000000,34.991913,216.224075,44.015385,0
1762, 2.879793,1.134497,-1.109631,13,116,101,2577.782959,2359.000000,4024.000000,-1665.000000,204.883606,13.899384,14.102844,0
1763, -1.308997,0.850607,-1.335383,118,20,115,2576.947998,2431.000000,3061.000000,-630.000000,36.149597,109.798309,49.245087,0
1764, -2.879793,0.914445,2.687814,111,4,98,2577.001221,2253.000000,3558.000000,-1305.000000,65.100937,258.900421,36.735836,0
1765, -2.617994,1.335669,0.897240,13,1,104,2576.956055,2725.000000,3760.000000,-1035.000000,-179.225098,31.181030,18.956919,0
1766, 0.000000,1.025536,1.576859,1,118,94,2576.801025,2857.000000,3847.000000,-990.000000,-158.530960,-121.667984,22.544863,0
1767, -1.308997,0.496451,0.593859,3,14,104,2576.715820,2751.000000,4731.000000,-1980.000000,349.990448,-524.274780,34.361908,0
1768, -0.261799,2.637879,2.121598,117,108,96,2576.372559,2455.000000,3985.000000,-1530.000000,-18.922913,140.295486,28.212362,0
1769, -2.879793,1.982574,-1.115518,106,117,97,2576.498779,2203.000000,4408.000000,-2205.000000,139.485870,234.012848,40.558746,0
1770, -1.047198,1.440580,2.260026,9,10,99,2576.305908,2300.000000,2885.000000,-585.000000,137.836411,138.469559,24.470684,0
1771, -2.879793,0.899350,-2.069907,118,15,94,2576.765869,2541.000000,3936.000000,-1395.000000,164.575745,-128.809708,35.814445,0
1772, -2.094395,1.325504,-1.671296,118,5,89,2576.182617,2401.000000,3256.000000,-855.000000,-3.574799,178.757339,28.662815,0
1773, 0.523599,2.478122,2.609777,0,107,96,2575.919189,2332.000000,3412.000000,-1080.000000,70.019623,173.899597,25.229134,0
1774, -0.523599,1.135834,-1.431087,113,6,91,2575.790039,2349.000000,3969.000000,-1620.000000,151.101013,75.688873,34.472462,0
1775, 1.047198,1.555207,1.708892,0,18,117,2575.527344,2321.000000,3536.000000,-1215.000000,125.145508,129.381744,48.050060,0
1776, 0.261799,1.134497,-1.109631,17,2,97,2575.541748,2464.000000,3409.000000,-945.000000,106.657745,4.884003,12.015679,0
1777, 2.879793,1.168678,2.108595,111,119,100,2575.333740,2539.000000,3259.000000,-720.000000,63.737854,-27.403961,35.900475,0
1778, -2.617994,2.724429,-0.348782,7,115,92,2574.971680,2252.000000,3242.000000,-990.000000,-49.778351,372.749908,14.673609,0
1779, 2.617994,2.349581,-2.702517,10,114,94,2574.640869,2237.000000,3542.000000,-1305.000000,46.530823,291.110138,11.518222,0
1780, -1.308997,1.504028,0.636812,5,111,97,2574.620605,2159.000000,3374.000000,-1215.000000,172.126129,243.494492,18.773129,0
1781, -0.261799,2.033014,2.977192,106,106,106,2574.514160,2146.000000,2821.000000,-675.000000,185.361420,243.152863,44.686253,0
1782, 0.000000,1.872854,1.543456,4,13,104,2574.349121,2989.000000,5329.000000,-2340.000000,-69.055969,-345.594910,32.861732,0
1783, 0.523599,0.418037,1.360082,3,22,108,2573.991699,2588.000000,3848.000000,-1260.000000,69.107056,-83.115341,43.600403,0
1784, 2.356194,2.587733,0.232235,6,0,90,2573.351807,2210.000000,4055.000000,-1845.000000,225.871857,137.480026,17.348263,0
1785, -1.308997,1.135813,-2.658866,108,111,103,2573.372559,2366.000000,3176.000000,-810.000000,59.389832,147.982712,40.186619,0
1786, 1.832596,1.214854,-1.966664,7,2,91,2573.320068,2404.000000,3889.000000,-1485.000000,-19.081680,188.401871,17.377426,0
1787, 0.523599,2.396274,-1.959260,22,0,117,2573.247559,2154.000000,2739.000000,-585.000000,2.450706,416.796936,31.961275,0
1788, -0.523599,2.104282,-0.813972,8,17,105,2572.985596,2431.000000,5041.000000,-2610.000000,82.777557,59.207977,34.737679,0
1789, -2.356194,0.640596,-2.797608,113,115,101,2573.077393,2445.000000,3165.000000,-720.000000,-66.738861,194.816132,33.562328,0
1790, 2.617994,0.619654,-2.216909,0,17,98,2573.021484,2576.000000,3836.000000,-1260.000000,161.277985,-164.256714,36.714737,0
1791, -0.523599,0.850607,-1.335383,13,110,100,2572.693848,2295.000000,3555.000000,-1260.000000,229.716248,47.977585,13.855059,0
1792, 1.308997,1.413347,-1.339188,21,10,110,2572.410889,2189.000000,3224.000000,-1035.000000,-0.677895,384.088959,29.614054,0
1793, 0.261799,2.063651,-2.044600,15,12,108,2572.439453,2277.000000,3897.000000,-1620.000000,-153.766159,449.205627,29.858759,0
1794, 1.832596,1.574060,2.783565,118,11,96,2572.536865,2456.000000,4346.000000,-1890.000000,4.981567,111.555450,32.979286,0
1795, 0.000000,1.809167,1.213774,2,14,103,2572.207275,2460.000000,3000.000000,-540.000000,424.542603,-312.335205,34.543301,0
1796, 2.094395,0.864993,2.278281,115,2,97,2572.129883,2260.000000,3475.000000,-1215.000000,87.129059,225.000824,31.286646,0
1797, 0.261799,1.128190,-2.288622,118,105,99,2571.776855,2633.000000,3893.000000,-1260.000000,109.733704,-170.956818,29.229322,0
1798, 1.832596,0.571433,-1.188419,12,16,100,2571.441895,2685.000000,6105.000000,-3420.000000,157.397003,-270.955170,29.555866,0
1799, 2.617994,2.138223,1.678323,106,13,96,2571.156006,2402.000000,3212.000000,-810.000000,188.086304,-18.930435,46.145809,0
1800, 0.000000,1.506530,1.988858,106,110,108,2570.853027,2242.000000,3772.000000,-1530.000000,0.603729,328.249390,44.912670,0
1801, 0.000000,1.128190,-2.288622,110,110,97,2570.048096,2301.000000,3561.000000,-1260.000000,-1.044312,270.092438,36.043259,0
1802, -3.141593,2.456751,-1.503343,109,108,102,2569.767090,2285.000000,2960.000000,-675.000000,145.364838,139.402328,39.169041,0
1803, 1.308997,1.014500,0.906702,3,14,98,2569.668945,2613.000000,3468.000000,-855.000000,2.619324,-45.950409,31.794209,0
1804, -1.308997,0.615174,-0.666022,109,2,94,2569.488037,2214.000000,3744.000000,-1530.000000,114.847290,240.640778,37.562527,0
1805, -0.785398,1.948085,-2.363031,119,112,94,2569.657959,2498.000000,3308.000000,-810.000000,-6.270813,77.928741,24.577967,0
1806, -1.570796,1.014500,0.906702,110,119,95,2569.445801,2046.000000,3891.000000,-1845.000000,47.627075,475.818970,35.780682,0
1807, 1.047198,1.134796,2.434290,10,114,99,2568.050537,2242.000000,3592.000000,-1350.000000,152.696045,173.354416,14.471609,0
1808, -0.523599,1.545873,-1.877082,2,5,90,2568.381104,2327.000000,3902.000000,-1575.000000,15.013687,226.367447,24.411184,0
1809, -2.879793,0.850607,-1.335383,115,9,91,2566.902100,2390.000000,3560.000000,-1170.000000,3.033310,173.868835,34.039356,0
1810, -0.785398,0.619654,-2.216909,103,0,98,2566.635010,2331.000000,3771.000000,-1440.000000,117.733765,117.901184,44.725204,0
1811, 1.047198,2.356369,3.005869,13,115,95,2566.435791,2203.000000,3193.000000,-990.000000,265.291016,98.144882,8.774094,0
1812, -3.141593,1.184361,0.625864,11,115,106,2565.822021,2795.000000,4370.000000,-1575.000000,-6.996521,-222.181488,20.343887,0
1813, 1.047198,1.325504,-1.671296,0,2,91,2566.015625,2072.000000,5717.000000,-3645.000000,69.347549,424.668060,24.857407,0
1814, 0.785398,1.450119,-2.739050,117,103,101,2565.449707,2531.000000,3521.000000,-990.000000,87.947998,-53.498413,32.033039,0
1815, 2.879793,2.343981,-1.040456,102,119,100,2564.900391,2424.000000,2919.000000,-495.000000,62.559723,78.340637,46.213219,0
1816, -2.879793,1.135834,-1.431087,6,24,108,2564.520508,2336.000000,3281.000000,-945.000000,51.074829,177.445694,44.049908,0
1817, -2.879793,2.174483,2.653697,116,15,94,2564.724854,2651.000000,4001.000000,-1350.000000,74.925751,-161.201004,37.554974,0
1818, -1.047198,0.700570,1.559208,0,112,98,2564.340332,2046.000000,2811.000000,-765.000000,221.365753,296.974701,24.557514,0
1819, -2.879793,1.450119,-2.739050,1,18,98,2564.499512,2825.000000,4805.000000,-1980.000000,46.822662,-307.323364,36.897655,0
1820, -2.094395,0.864993,2.278281,14,17,114,2564.259277,2256.000000,4416.000000,-2160.000000,-55.621460,363.880981,39.251057,0
1821, 2.879793,1.045978,0.343692,3,23,114,2563.756592,2299.000000,3199.000000,-900.000000,76.286179,188.470505,48.221363,0
1822, 1.570796,1.904882,-1.478089,119,6,88,2564.110107,2390.000000,3515.000000,-1125.000000,15.398216,158.712006,28.326504,0
1823, 0.523599,2.073035,2.027405,2,15,106,2563.237549,2483.000000,4373.000000,-1890.000000,239.171082,-158.933517,36.973110,0
1824, -2.356194,1.948085,-2.363031,12,7,93,2563.132812,2385.000000,3510.000000,-1125.000000,57.072693,121.059998,17.789997,0
1825, 2.879793,1.335669,0.897240,4,116,99,2563.085938,2444.000000,3209.000000,-765.000000,175.518799,-56.432831,20.605934,0
1826, 0.523599,0.297065,2.160177,14,15,117,2562.482910,2199.000000,3819.000000,-1620.000000,-76.004471,439.487244,40.311642,0
1827, -3.141593,1.247695,1.809890,13,0,100,2562.656494,2285.000000,3005.000000,-720.000000,-15.596405,293.252838,14.707915,0
1828, -2.879793,1.413430,2.550734,116,1,96,2562.274902,2212.000000,3337.000000,-1125.000000,107.953888,242.320923,29.566462,0
1829, -0.785398,1.247695,1.809890,13,113,103,2562.084717,2478.000000,3108.000000,-630.000000,-57.269073,141.353714,16.071260,0
1830, 1.832596,1.809167,1.213774,111,1,99,2561.906738,2076.000000,3966.000000,-1890.000000,339.638824,146.267731,36.035046,0
1831, 2.356194,1.433411,-1.035986,21,12,108,2561.634766,2442.000000,3342.000000,-900.000000,87.393036,32.241577,29.518143,0
1832, -1.570796,1.870545,-2.976234,112,114,97,2561.147705,2355.000000,4380.000000,-2025.000000,64.046509,142.101379,33.347248,0
1833, -2.094395,2.033014,2.977192,108,11,94,2561.316895,2469.000000,3279.000000,-810.000000,-17.736725,110.053665,42.653008,0
1834, 1.308997,1.977582,0.969896,109,0,99,2560.252930,2337.000000,3462.000000,-1125.000000,136.457001,86.795898,38.056145,0
1835, 2.356194,1.555207,1.708892,20,2,106,2559.935059,2726.000000,4076.000000,-1350.000000,-9.097046,-156.967834,20.158096,0
1836, 1.570796,0.640596,-2.797608,3,12,101,2559.904297,2968.000000,5173.000000,-2205.000000,-66.261902,-341.833649,31.213688,0
1837, -0.261799,1.417623,-0.202254,7,4,92,2559.834473,2527.000000,3922.000000,-1395.000000,-34.474426,67.308899,18.811657,0
1838, -2.617994,1.014500,0.906702,115,9,94,2559.797363,2457.000000,3087.000000,-630.000000,-20.338287,123.135864,34.207779,0
1839, 0.785398,1.998705,2.370472,115,110,98,2559.385986,2248.000000,3643.000000,-1395.000000,38.305542,273.080383,30.549864,0
1840, 1.832596,1.195355,1.200319,116,115,101,2559.202148,2033.000000,3563.000000,-1530.000000,159.919250,366.282837,30.220482,0
1841, -0.785398,0.685216,-1.712745,116,110,96,2558.635986,2226.000000,3756.000000,-1530.000000,213.322845,119.313141,28.836428,0
1842, 2.879793,2.456751,-1.503343,109,109,102,2558.428467,2242.000000,4582.000000,-2340.000000,45.014954,271.413635,38.960609,0
1843, -1.832596,0.733948,3.021411,108,118,102,2558.349365,2432.000000,4232.000000,-1800.000000,-106.133728,232.483078,39.866081,0
1844, 2.879793,1.433411,-1.035986,119,110,96,2558.369629,2362.000000,3397.000000,-1035.000000,160.056000,36.313629,25.383211,0
1845, -1.570796,2.719179,-1.780644,109,5,91,2558.132568,2148.000000,3093.000000,-945.000000,143.625153,266.507385,38.473343,0
1846, -1.570796,0.297065,2.160177,118,107,106,2558.006836,2395.000000,4420.000000,-2025.000000,226.176147,-63.169403,32.183945,0
1847, 1.308997,1.113094,-0.272241,1,5,92,2557.776367,2248.000000,3463.000000,-1215.000000,58.256592,251.519867,25.412975,0
1848, 0.000000,2.343981,-1.040456,115,103,103,2557.563477,2282.000000,4082.000000,-1800.000000,232.854675,42.708649,34.956554,0
1849, 1.570796,2.164094,-2.991358,113,106,103,2557.457520,2007.000000,4527.000000,-2520.000000,327.003204,223.454468,35.826370,0
1850, 0.523599,1.450119,-2.739050,8,113,95,2557.510742,2367.000000,3267.000000,-900.000000,-99.747711,290.258575,14.238218,0
1851, -2.879793,2.073035,2.027405,7,114,98,2557.408691,2510.000000,2870.000000,-360.000000,5.267181,42.141663,16.748377,0
1852, -1.047198,1.135834,-1.431087,119,117,91,2557.314941,2320.000000,4255.000000,-1935.000000,-76.654755,313.969666,24.445063,0
1853, 1.047198,1.256302,0.062705,7,17,97,2557.427734,2570.000000,4145.000000,-1575.000000,38.423492,-50.995956,31.840609,0
1854, 0.261799,0.458961,-0.107937,116,106,106,2557.078125,2230.000000,4210.000000,-1980.000000,157.909180,169.169006,34.431835,0
1855, -1.570796,1.904882,-1.478089,106,15,108,2557.055176,2652.000000,5262.000000,-2610.000000,14.121094,-109.065826,51.166855,0
1856, 0.785398,1.574060,2.783565,6,111,97,2556.916992,2346.000000,3246.000000,-900.000000,28.658264,182.258774,17.693487,0
1857, -2.094395,1.732874,-0.951685,116,11,90,2556.662598,2578.000000,4198.000000,-1620.000000,85.391205,-106.728531,34.405022,0
1858, -0.523599,2.760637,2.781135,1,115,91,2556.438232,2102.000000,3362.000000,-1260.000000,142.378265,312.060059,21.829054,0
1859, -1.047198,2.295480,1.008277,108,118,93,2556.223145,2208.000000,3333.000000,-1125.000000,26.207184,322.015961,37.752079,0
1860, -1.832596,0.914445,2.687814,1,0,97,2556.014160,2345.000000,3650.000000,-1305.000000,21.625702,189.388428,23.949900,0
1861, -0.523599,1.824694,1.850876,112,14,102,2555.632568,2518.000000,3013.000000,-495.000000,225.173462,-187.540741,42.415997,0
1862, 0.000000,0.458961,-0.107937,23,3,114,2555.655273,2285.000000,3095.000000,-810.000000,82.456955,188.198303,29.738272,0
1863, -3.141593,2.881233,-2.582574,1,17,95,2555.673584,2763.000000,4923.000000,-2160.000000,17.287231,-224.613495,35.329117,0
1864, 1.308997,0.700570,1.559208,12,10,99,2555.801758,2360.000000,3845.000000,-1485.000000,73.207916,122.593658,22.888903,0
1865, 1.570796,2.001437,0.381215,111,19,110,2555.377686,2528.000000,3788.000000,-1260.000000,179.749695,-152.372162,50.421036,0
1866, 1.047198,1.413347,-1.339188,20,112,108,2555.417480,2079.000000,4194.000000,-2115.000000,113.447968,362.969574,20.385584,0
1867, -1.570796,2.164094,-2.991358,113,21,100,2555.279053,2564.000000,3329.000000,-765.000000,187.213257,-195.934372,46.220493,0
1868, 0.523599,0.640596,-2.797608,109,109,102,2555.059814,2118.000000,3918.000000,-1800.000000,47.091553,389.968201,38.960609,0
1869, -2.356194,0.618092,2.539118,112,115,102,2554.846191,2010.000000,3405.000000,-1395.000000,254.985748,289.860229,35.114002,0
1870, -0.523599,1.218453,2.777284,118,114,96,2554.843506,2373.000000,3363.000000,-990.000000,-29.497406,211.340805,26.058067,0
1871, 1.308997,1.195355,1.200319,14,110,93,2554.483887,2178.000000,3393.000000,-1215.000000,69.653229,306.830688,8.256556,0
1872, -1.047198,1.569311,-3.003978,15,2,106,2554.150146,2368.000000,3673.000000,-1305.000000,86.083374,100.066589,20.746147,0
1873, -1.047198,1.574060,2.783565,118,115,95,2554.365723,2400.000000,4245.000000,-1845.000000,-67.293579,221.659256,25.836914,0
1874, -0.523599,0.910508,1.903534,118,117,96,2554.103760,2473.000000,3913.000000,-1440.000000,16.257568,64.846283,26.280228,0
1875, -1.047198,1.506530,1.988858,10,12,101,2553.765869,2470.000000,3055.000000,-585.000000,44.642639,39.123322,26.811544,0
1876, 0.785398,2.104282,-0.813972,12,119,91,2553.504395,2247.000000,2832.000000,-585.000000,54.973114,251.531372,10.387161,0
1877, 0.785398,1.504028,0.636812,1,1,92,2553.377686,2489.000000,3794.000000,-1305.000000,-49.491180,113.868881,23.321993,0
1878, -2.617994,2.349581,-2.702517,115,2,91,2553.493164,2184.000000,3174.000000,-990.000000,15.942825,353.550415,30.494999,0
1879, 0.000000,0.640596,-2.797608,11,107,109,2553.230225,2685.000000,3360.000000,-675.000000,-13.584839,-118.184830,25.052771,0
1880, 2.094395,1.128190,-2.288622,4,20,110,2553.252197,2765.000000,4160.000000,-1395.000000,-88.028259,-123.719406,42.472755,0
1881, 2.356194,2.299159,2.264663,15,0,96,2552.862061,2340.000000,2790.000000,-450.000000,-24.537994,237.400116,10.385307,0
1882, -3.141593,2.637879,2.121598,15,119,99,2552.034668,2321.000000,3446.000000,-1125.000000,131.187195,99.847305,12.130684,0
1883, 0.523599,2.343981,-1.040456,12,116,93,2551.597656,2285.000000,2735.000000,-450.000000,38.868652,227.729004,9.152502,0
1884, -2.356194,0.370812,-2.547742,7,21,103,2550.557373,2757.000000,4332.000000,-1575.000000,97.785339,-304.228027,38.113483,0
1885, 0.523599,0.571433,-1.188419,19,0,100,2550.391602,2479.000000,3424.000000,-945.000000,-7.077087,78.468811,12.709759,0
1886, -2.617994,1.504028,0.636812,110,111,101,2550.337158,2226.000000,3261.000000,-1035.000000,193.550659,130.786331,37.132191,0
1887, 0.785398,0.290380,-0.796960,18,13,102,2550.103516,2419.000000,3364.000000,-945.000000,21.706726,109.396790,26.121244,0
1888, -0.261799,2.396274,-1.959260,112,107,99,2549.133545,2360.000000,3620.000000,-1260.000000,69.930847,119.202652,35.000721,0
1889, -1.570796,2.073035,2.027405,112,19,117,2549.056885,2201.000000,3056.000000,-855.000000,76.763062,271.293640,53.970097,0
1890, -0.523599,0.571433,-1.188419,15,110,102,2548.693359,2262.000000,3072.000000,-810.000000,157.319580,129.373672,14.792034,0
1891, -0.261799,0.733948,3.021411,2,113,98,2548.434814,2079.000000,3339.000000,-1260.000000,302.139252,167.295639,22.218147,0
1892, 2.094395,2.393226,1.857173,106,14,98,2548.109375,2304.000000,3654.000000,-1350.000000,313.297302,-69.188034,47.103447,0
1893, 0.000000,1.741644,-2.695914,5,117,93,2547.358887,2159.000000,3689.000000,-1530.000000,55.757736,332.601166,17.482553,0
1894, -2.356194,1.836682,-0.676006,9,107,101,2546.833984,2489.000000,3524.000000,-1035.000000,63.876587,-6.042358,19.021288,0
1895, 0.261799,2.881233,-2.582574,3,114,93,2546.910156,1952.000000,5012.000000,-3060.000000,69.089569,525.820679,19.529293,0
1896, -1.047198,1.256302,0.062705,116,9,96,2546.267334,2559.000000,4224.000000,-1665.000000,61.224884,-73.957596,33.527058,0
